Message,Period,Time,Slot,Subject,Group,CTR,Revenue,Bid,VFC,Cost,Payoff
sync_net,1,00:17:38,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:38,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:38,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:38,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:38,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:39,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:39,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:39,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:39,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:40,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:40,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:40,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:40,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:41,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:41,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:41,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:41,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:41,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:41,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:41,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:41,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:42,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:42,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:42,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:42,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:42,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:42,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:42,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:42,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:43,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:43,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:43,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:43,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:44,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:44,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:44,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:44,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:45,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:45,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:45,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:45,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:45,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:45,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:45,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:45,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:46,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:46,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:46,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:46,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:47,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:47,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:47,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:47,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:47,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:47,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:47,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:47,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:48,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:48,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:48,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:48,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:49,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:49,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:49,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:49,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:49,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:49,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:49,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:49,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:51,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:51,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:51,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:51,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:51,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:51,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:51,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:51,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:52,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:52,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:52,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:52,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:53,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:53,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:53,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:53,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:53,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:53,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:53,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:53,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:55,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:55,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:55,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:55,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:55,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:55,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:55,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:55,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:56,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:56,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:56,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:56,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:57,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:57,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:57,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:57,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:57,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:57,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:57,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:57,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:58,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:17:58,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:17:58,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:17:58,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:17:58,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:58,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:58,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:58,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:17:59,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:17:59,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:17:59,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:17:59,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:00,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:00,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:00,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:00,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:01,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:01,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:01,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:01,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:01,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:01,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:01,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:01,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:02,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:02,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:02,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:02,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:02,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:02,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:02,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:02,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:04,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:04,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:04,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:04,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:04,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:04,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:04,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:04,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:06,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:06,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:06,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:06,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:06,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:06,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:06,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:06,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:08,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:08,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:08,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:08,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:08,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:08,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:08,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:08,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:09,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:09,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:09,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:09,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:10,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:10,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:10,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:10,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:10,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:10,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:10,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:10,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:11,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:11,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:11,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:11,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:12,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:12,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:12,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:12,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:12,0,2,1,400,8000,48.47,20,7156,844
sync_net,1,00:18:12,1,1,1,380,3800,17.89,10,5171.8,-1371.8000000000002
sync_net,1,00:18:12,2,5,1,190,5700,13.61,30,2295.2,3404.8
sync_net,1,00:18:12,3,7,1,0,0,12.08,40,0,0
""
sync_net,1,00:18:14,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:14,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:14,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:14,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:16,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:16,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:16,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:16,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:17,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:17,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:17,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:17,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:18,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:18,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:18,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:18,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:19,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:19,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:19,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:19,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:20,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:20,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:20,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:20,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:22,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:22,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:22,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:22,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:23,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:23,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:23,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:23,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:24,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:24,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:24,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:24,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:25,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:25,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:25,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:25,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:26,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:26,1,6,2,380,11400,56.73,30,15979,-4579
sync_net,1,00:18:26,2,3,2,190,1900,42.05,10,6769.7,-4869.7
sync_net,1,00:18:26,3,4,2,0,0,35.63,20,0,0
""
sync_net,1,00:18:27,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:27,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:27,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:27,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:28,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:28,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:28,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:28,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:29,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:29,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:29,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:29,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:30,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:30,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:30,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:30,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:32,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:32,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:32,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:32,3,3,2,0,0,42.05,10,0,0
""
sync_net,1,00:18:34,0,8,2,400,16000,57.95,40,22692,-6692
sync_net,1,00:18:34,1,6,2,380,11400,56.73,30,18882.2,-7482.200000000001
sync_net,1,00:18:34,2,4,2,190,3800,49.69,20,7989.5,-4189.5
sync_net,1,00:18:34,3,3,2,0,0,42.05,10,0,0
""
